Total_position,Total_company,Salary_per_month
前台行政文员,北京智海玉博科技发展有限公司,2500.0
渠道销售助理,北京传世知行信息咨询有限公司,6000.0
人事专员,上海好是承影视有限公司,5000.0
商务主管  13薪高薪诚聘  五险一金 双休,狮华公关顾问（上海）有限公司,6000.0
项目助理,修远世纪（北京）教育咨询有限公司,3000.0
实习人员,微格（北京）信息咨询有限公司,4500.0
电话销售,灵狐科技股份有限公司,2000.0
商务助理,迈氏会展服务（上海）有限公司,6000.0
视频-实习/毕业生,北京活动邦科技股份有限公司,6000.0
医生助理（科研方向）,北京嘉闻阳光文化传媒有限公司,4500.0
销售培训生（实习）,北京元隆雅图文化传播股份有限公司,4500.0
新媒体业务专员,北京木木美术馆,3000.0
手绘师/插画师/美编/原画师/绘画,北京直径文化传媒有限责任公司,8000.0
媒介商务专员,中船蓝海星（北京）文化发展有限责...,6000.0
客服专员,北京圣才教育科技股份有限公司,2500.0
实习生,上海佳世展览有限公司,3000.0
诚聘网络主播一圆你网红梦（包住宿）,北京爱普新媒体科技有限公司,4500.0
行业研究专员,北京君为仁和大型活动咨询管理有限...,1500.0
影城营运员工,萨格广告（北京）有限公司,4000.0
易出单急招销售月薪过万,北京博瑞恋特文化传媒有限公司,2000.0
主持人,融中集团,4500.0
新媒体运营编辑,京珍文化（北京）有限责任公司,6000.0
PGC运营经理（校招）,北京浩瀚精典广告传媒有限公司,6000.0
人力行政专员,弘学（北京）教育科技有限公司,3000.0
网店运营助理,北京蓝禾市场顾问有限公司,4000.0
文案（新媒体）,京聚天下（北京）国际文化传播有限...,4000.0
客户经理（北京）,北京海畴文化传媒有限公司,4000.0
总裁助理/总经理助理,公司名,0
新媒体运营实习生,红星美凯龙影业,3000.0
策划专员,北京旭日海洋国际广告有限公司,8000.0
日语或英语实习生（只接收在校生）,国科促创（北京）信息咨询中心,26400.0
剧本实习生（不坐班）,北京驰野探险俱乐部有限公司,4500.0
内容编辑,北京风行在线技术有限公司,8000.0
广告销售人员,北京明德新民体育文化有限公司,6000.0
网络主播,北京甜蜜海岸摄影有限公司,3000.0
项目顾问 高提成/无责底薪,北京品构广告传媒有限责任公司,4500.0
前台行政助理,上海分众晶视广告有限公司,6000.0
电话销售,传迈品牌顾问（北京）有限公司,4500.0
人事前台（可接受应届毕业生）,中国家电网,2000.0
爱婴师,北京易品无忧公共关系咨询有限公司,4000.0
管培生-影视,电通公共关系顾问（北京）有限公司,2000.0
实习生（客户部）,上海柠萌影视传媒有限公司,0
实习生,北京中广格兰信息科技有限公司,4500.0
办公室文员,北京圣林润景科贸有限公司,6000.0
行政前台,北京弘盛博达文化发展有限公司,8000.0
工程专员,汇隆基业科技（北京）有限责任公司,10000.0
摄像助理,北京环球百老汇文化发展有限公司,4500.0
工程造价师,有米科技股份有限公司,6000.0
营销经理（北京）,北京练习生文化控股有限公司,4500.0
服务员,爱我秀（北京）文化发展有限公司,6000.0
技术岗位,当代明诚文化股份有限公司,5000.0
操作工人,博立信广告有限责任公司,2200.0
剧本统筹,北京圣世百代国际文化传播有限公司,2200.0
商务助理（提供精装住宿）,北京中工时代文化传播有限公司,3000.0
人事实习生,盛世华人（北京）文化传播有限公司,4000.0
宣传实习生（市场部）,北京恒秀传媒科技有限公司,4500.0
实习生,中赫时尚（北京）文化发展股份有限...,4000.0
助理编辑（中文）,悦康药业集团有限公司,6000.0
澳洲打工度假签证名额现已开放 名额有限 先到先得,深圳大欢喜文化艺术有限公司,6000.0
实习生,茂源鼎亨（北京）技术咨询有限公司,6000.0
采购助理,中国教育电视台,6666.666666666666
内容编辑,海勒艺术品展览服务（北京）有限公司,3000.0
审核专员（工程企业资质管理）,首汇焦点（北京）科技有限公司,3000.0
行政专员,博睿移动（北京）传媒科技股份有限...,3000.0
销售,昌荣传媒股份有限公司,2090.0
运营实习生,北京黑方金圆文化传媒有限公司,0
编辑,北京光影华视文化传媒有限公司,2200.0
Inbound出展项目助理（Intern)）,北京卓文天语文化有限公司,4000.0
招商客服专员,青岛中优德惠文化交流咨询有限公司,8000.0
人力资源实习生,北京中机盛世科技有限公司,1000.0
实习生（市场助理方向）,北京蜂巢锐哲广告股份有限公司,4000.0
平面设计助理,北京趣萌文化传媒有限公司,3000.0
文案编辑 坐标望京 应届优先,中国广播电视协会有线电视工作委员会,6000.0
***德语笔译员（经济文化类）,汪正影业国际儿童摄影,3000.0
前台 急聘,北京中哈联合投资管理有限公司,4500.0
前台行政,北京四季嘉华会展有限公司,2200.0
新媒体运营专员（实习）,科学出版社职教技术出版中心,2640.0
五险一金包住急聘销售代表,科隆展览（北京）有限公司,2640.0
人事专员,公司名,0
只招90后销售精英,北京法研堂文化传媒有限公司,4500.0
包住零基础带薪培训五险招大屏拼接安装工人,北京赫斯特广告有限公司,2420.0
文案策划,北京沸点无限娱乐文化发展有限公司,2640.0
管培实习生,北京爱迪西元品牌设计有限公司,4500.0
公关经理,北京亿阳智通文化传播有限公司,4000.0
美术实习生,北京骄阳世纪翻译咨询服务有限公司,1500.0
影视商务总监,北京搏文瀚海广告有限公司,3000.0
急聘前台接待/行政助理/秘书,国海(北京)国际文化传播有限公司,4500.0
广告客户经理,中科数创（北京）数字传媒有限公司,3300.0
会务助理,北京宝兴佳运国际健康管理有限责任...,5000.0
文案策划执行,北京华联印刷有限公司,3000.0
电影院小时工,北京博采汇众网络科技有限公司,6000.0
时尚项目宣传,北京惠通百利科技有限公司,4166.666666666667
实习平面设计师,北京指趣传悦文化传播有限公司,4000.0
美术编辑（18届毕业生）,《中国信息界》杂志社,2000.0
项目助理实习生-香蕉影视,北京本升科技发展有限公司,8000.0
小学数学双语教师,北京新意互动广告有限公司,2000.0
实习/管理培训生（艺术、文学、编辑、制作）,北京妙想天开文化传媒有限公司,15000.0
BP/地推专员/市场专员,中影时代（北京）文化传媒有限公司,3000.0
天猫客服,广东华录百纳蓝火文化传媒有限公司,4000.0
网络主播,北京蓝色伟业文化发展有限公司,3000.0
人事行政实习生,北京源合晟世文化传媒有限公司,4500.0
校园项目管培生,（合资）星星北京奥体店,1500.0
记者,北京早上泰好文化传播有限公司,3000.0
媒介助理,北京天响文创文化发展有限公司,3000.0
AE实习生,北京中青文文化传媒有限公司,3000.0
Drama Teacher/英文戏剧/外教助教 五险一金,上海香蕉计划文化发展有限公司,2000.0
运营编辑,北京汉通文化有限责任公司,6000.0
策划实习生,宇乐乐文化传媒（北京）有限公司,1900.0
客服专员,南京牛班文化艺术培训有限公司,6000.0
签证专员（俄罗斯）,北京竹石文化传播有限公司,4500.0
实习生/管培生,沈阳银狐文化传媒有限公司,6000.0
自动化编辑,北京星天下文化传播有限公司,2000.0
财经公关助理,北京校园巴士网络科技有限公司,6000.0
3D立体设计师实习,中宣助力（北京）传媒有限公司,4500.0
出境旅游操作助理,完美国际传媒广告（北京）有限公司,4500.0
公关客户助理/主任 PR Account Coordinator/Executive,百益通市场顾问（上海）有限公司,3300.0
Office实习,北京卓美时代国际文化有限公司,6000.0
3D设计师,北京指尖灵动广告有限公司,2200.0
色空演出人员,北京睿通博文广告有限公司,2000.0
邀约顾问,四合雅苑（北京）文化传播有限公司,10000.0
活动策划执行,中国康辉旅行社集团有限责任公司,4500.0
活动执行（实习生）,北京一多奇思互动广告有限公司,4000.0
总裁助理,弗戈工业媒体,4500.0
行政实习生,深圳市九富投资顾问有限公司北京分...,2200.0
电子商务助理,北京漫影文化传媒有限公司,2000.0
行政前台,中国和平国际旅游有限责任公司,4000.0
销售代表,北京科闻一百咨询服务有限公司,5000.0
销售专员,美思国际文化（北京）有限公司,2000.0
文案策划（应届毕业生方向）,北京合韵博通展览展示有限公司,15000.0
财务实习生,公司名,0
执行经纪人,艺海心常态（北京）文化传播有限公司,3300.0
实习生,北京兰克拉博文化传媒有限公司,3000.0
京东商城美工,北京九州放歌文化传播有限公司,3000.0
英语翻译,北京智诺时美文化传媒有限公司,2000.0
销售代表,霍尔果斯春风绿影视文化有限公司,5000.0
运营实习生,灵思云途营销顾问股份有限公司,2200.0
急招道具仓库管理 护工 护理人员,北京百雅轩文化传播有限公司,4000.0
运营实习生 广告平台运营 毕业可转正,北京东方童文化艺术股份有限公司,3000.0
用户运营实习生,易乐（上海）商贸有限公司,4000.0
海外留学生J10274,远途文化（北京）有限公司,8000.0
渠道销售大区经理,北京中宏天国际会展有限公司,4500.0
经理助理,北京世纪华影数字科技有限公司,3000.0
活动总监,蜜桃影业（北京）有限公司,4500.0
创意文案策划,北京八爪鱼优扬影视文化传媒有限公司,2000.0
广告执行,北京唯诺电子科技有限公司,4500.0
时尚编辑,北京无名幻彩文化科技有限公司,6000.0
青年国学讲师,北京红猫教育科技有限公司,3000.0
外贸文员,中国社会科学出版社,1870.0
部门助理（周末双休）,西安隆恒广告文化传播有限公司,5000.0
技术维修员,悠易互通（北京）广告有限公司,2000.0
项目执行专员,视觉中国集团,1500.0
人事实习生,北京环球国广媒体科技有限公司,6000.0
一点资讯---广告销售助理（晋升岗位为销售）,四川寰视乾坤科技有限公司,4000.0
平面设计师,北京新堰智创信息技术有限公司,3000.0
财务助理,北京汇智博文文化传播有限公司,4500.0
销售代表,北京雅多文化传播有限公司,5000.0
实习设计师,凯帝珂广告（上海）有限公司,4500.0
公关专员,广州南都光原娱乐有限公司,4400.0
会议旅游顾问,山西曼宇文化传播有限公司,0
互联网广告销售（双休+五险）,北京盛悦国际文化发展有限公司,4000.0
平面设计师,北京杰外动漫文化股份有限公司,4500.0
影视特效师,世纪新峰影视器材租赁（北京）有限...,3000.0
小学科学教师,北京盛品智尚信息技术有限公司,3000.0
客服专员,国家大剧院,0
策划实习生,北京嘉华广告传媒有限公司,6000.0
实习生,北京多视元文化传播有限公司,6000.0
人力资源专员（2018届毕业生）,创博翻译（北京）有限公司,4500.0
2018应届生（项目助理）,浙江网盛生意宝股份有限公司,8000.0
PR实习生,北京六维时空景观标识设计有限责任...,4500.0
店长助理,上海齐恩商务咨询有限公司,4000.0
电话销售（中华传统文化）,盛泽同创国际文化传媒（北京）有限...,4000.0
教学助理,北京心景文化传媒有限公司,4500.0
医学实习生（卫计委下属事业单位）,北京飞芒互联信息技术有限公司,3000.0
