Total_position,Total_company,Salary_per_month
高薪急聘 工程师助理,深圳盘子女人坊文化传播有限公司,3000.0
新媒体运营（实习）,微格（北京）信息咨询有限公司,3000.0
（应届毕业生）办公室文员,公司名,0
行政助理,深圳市飞尚文化发展有限公司,4000.0
店面形象3D设计师,深圳市回到原点创意传播有限公司,4500.0
前台文员,深圳市新时代国际展览有限公司,5000.0
人事行政专员,深圳市光影播客文化传播有限公司,4166.666666666667
市场经理,深圳市星匠企业形象策划有限公司,3500.0
财务会计兼行政,深圳市卓创互动传媒有限公司,10000.0
商务助理/销售助理,深圳市多门数字科技有限公司,4000.0
行政财务,深圳红动视界文化传播有限公司,3000.0
房产编辑,深圳市柏瑞高登装饰设计工程有限公司,3000.0
人力资源助理（实习生）,深圳西塔网络科技有限公司,3000.0
行政前台,深圳市逸墨堂文化传播有限公司,6000.0
新媒体文案编辑,华扬联众数字技术股份有限公司,4000.0
售前客服,上海乐拜网络科技有限公司,4000.0
销售顾问,深圳市言诚广告有限公司,3000.0
市场专员,深圳市木禾广告有限公司,3000.0
广告平面设计师,深圳市瑞锦达国际商务有限公司,3500.0
PHP开发工程师,皓天策略投资顾问（北京）有限公司...,4500.0
急聘8K大客户销售经理(双休）,深圳市深房网络信息服务有限公司,5000.0
销售代表（应届生优先 带薪培训）,广东华录百纳蓝火文化传媒有限公司,2200.0
国际展位销售 高薪诚聘无责任底薪月入过万,深圳市中唱传媒有限公司,3500.0
单片机开发工程师,深圳市金世鹏诚文化传播有限公司,4500.0
销售业务员,保爱（深圳）教育咨询有限公司,6000.0
活动执行专员,深圳天娱兄弟文化投资发展有限公司,10000.0
电话客服专员,深圳声震天下文化发展有限公司,6000.0
新媒体运营专员,深圳市海尚会传媒有限公司,4166.666666666667
门市顾问（销售）,深圳盈天下视觉科技有限公司,6000.0
金融实习生（储备干部）,深圳市人工智能行业协会,8000.0
市场营销专员,深圳市中影华纳传媒有限公司,4000.0
行政文员,深圳市创展世贸国际展览有限公司,20000.0
销售,广州泛基亚影视科技有限公司,10000.0
技术员,深圳市毓迪文化传播有限公司,4500.0
课程顾问,深圳启会科技发展有限公司,4000.0
办公室文员,深圳星煌文化传媒有限公司,6000.0
展览销售业务,深圳三宝微明文化传播有限公司,4000.0
数据操作员,深圳市福田区蒙娜丽莎婚纱摄影店,8000.0
实习平面设计师,深圳大脚丫科技有限公司,3000.0
运营助理,深圳市海德思文化传播有限公司,4000.0
音响师,深圳市模范好少年文化发展有限公司,3000.0
商务助理,深圳市泽诚众邦文化传媒中心,6000.0
销售代表,深圳市三十八度影音科技有限公司,3000.0
SEM助理,深圳市炫武团米格文化传播有限公司,4000.0
自媒体平面设计,深圳中摄镜界文化传播有限公司,3000.0
微信营销专员5K+,深圳市兴业德诚展览有限公司,6000.0
前台接待,深圳万域通大数据有限公司,4500.0
总经理助理,深圳有拜文化传播有限公司,3000.0
外贸专员,深圳市味道生活文化发展有限公司,4500.0
直播艺人,深圳大剧院运营管理有限责任公司,4500.0
培训讲师,深圳市江聚贤广告策划有限公司,4000.0
网络客服专员,深圳市酷雅设计有限公司,8000.0
文案/策划/文案策划,北京微创时代广告有限公司,3000.0
销售文员,公司名,0
财务助理,深圳市恋慕文化传播有限公司,5000.0
设计助理,深圳市火链文化传播有限公司,5000.0
广告设计师 安装师傅,深圳市之源国际文化传媒有限公司,4500.0
摄影助理,深圳市凯博信息技术有限公司,4500.0
平面设计助理,深圳市新杰广告有限公司,3000.0
VIP引导,新维舟电子竞技管理（深圳）有限公司,4000.0
课程顾问,一带一路文化控股（深圳）有限公司,8000.0
值班经理,深圳市盛航伊甸科技有限公司,4000.0
互联网广告销售精英,深圳智仕团队品牌互动营销有限公司,4000.0
销售专员,深圳市探源教育科技发展有限公司,6000.0
美工设计师,深圳市比达广告传媒有限公司,6000.0
市场拓展专员（双休）,深圳华健文化传播有限公司,4500.0
艺术培训摄影师,深圳市南山区精艺雅广告设计工作室,3000.0
3D动画设计/3D设计（实习生）,深圳三二五文化传播有限公司,4000.0
前台文员（急招）,深圳市亚瑟文化传播有限公司,3000.0
人事行政专员,深圳众创文化传媒有限公司,3000.0
诚聘网络直播表演魔术师,深圳市萍之舞专业舞蹈传媒有限公司,6000.0
活动导演助理/执行,深圳市云幕影业有限公司,4500.0
网络主播（可异地）,深圳市佳音营销策划有限公司,6000.0
会展行业实习生,深圳航空文化传媒有限公司,3500.0
编辑/微信公众号,阿尔格斯（深圳）贸易有限公司,4000.0
电话客服专员,杰柯罗德娱乐传媒（深圳）有限公司,8000.0
漫画分镜,深圳市海如文化传播有限公司,4500.0
会展销售/展览销售员,第七印象文化传媒（深圳）有限公司,4000.0
呼叫中心专员,深圳市童猫文化产业有限公司,3000.0
人事助理,深圳市图派科技有限公司,4500.0
会展专员底薪4000+百分之十提成,深圳市东海兄弟传媒有限公司,8000.0
平面设计助理（招聘应届毕业生）,深圳星光演艺传媒有限公司,3000.0
文字策划编辑,上饶市灰狼文化传媒有限公司,8000.0
微博运营,深圳万汇文化传播有限公司,1500.0
新媒体编辑/网站编辑/自媒体运营,深圳市指击无限信息技术有限公司,6000.0
美术指导,深圳至尚励合网络科技有限公司,4000.0
实习生 电视节目 大型活动,深圳噼咔噼科技有限公司,3000.0
网络主播,深圳市艺和展览展示有限公司,3000.0
销售助理,星美控股集团有限公司,4500.0
校区导游辅导导游老师,深圳市世纪樱花实业有限公司,4000.0
火锅店招服务员包吃住,深圳卓顶展览服务有限公司,8000.0
市场运营助理,深圳市之凡文化传播有限公司,3000.0
行政前台,深圳三加一文化传播有限公司,3000.0
调度员,深圳市楼氏文化传播有限公司,4000.0
瓜藕网-区域负责人,深圳市时代蓝风文化传播有限公司,5000.0
普工,深圳市际唐广告有限公司,10000.0
电话客服专员,深圳魔力梦工厂文化传媒有限公司,0
钢琴老师,深圳市网娱时代文化传播有限公司,10000.0
助理设计师,深圳市百业鼎盛商贸有限公司,6000.0
楼面服务员,深圳市宏华明昊广告传媒有限公司,3000.0
人事助理/招聘专员,望仙桥文化发展（深圳）有限公司,3000.0
销售代表,深圳市唐辰文化传播有限公司,3000.0
行政秘书,北京派瑞威行广告有限公司,4500.0
幼教,深圳鹏路宝润投资管理有限公司,5000.0
应届毕业生（秘书、行政助理）,公司名,0
客户经理,南充市乘着风广告有限公司,6000.0
市场专员\助理,深圳市文哲广告有限公司,3000.0
电话销售顾问(西丽珠光、免费住宿、月休7天）,深圳市壹加壹餐饮管理有限公司,6000.0
平面设计,深圳市宝安区蓝天音乐艺术中心,8000.0
初中英语老师,深圳市叁禾田设计工程有限公司,3000.0
设计助理,深圳市慕尚文化投资发展有限公司,2000.0
教育顾问助理 Assistant Education Consultant,光影社（深圳）文化发展有限公司,3000.0
Financial Trainee - 金融实习生,深圳市形尚品牌文化传播有限公司,4500.0
业务代表,深圳市保律文化教育有限公司,4000.0
客服文员,深圳市声遥文化传播有限公司,4500.0
项目销售助理,深圳市天威广告有限公司,6666.666666666666
人事行政助理/会计文员,深圳市金丹青实业有限公司,6000.0
行政文员/文员,深圳市思雅市场调查有限公司,6000.0
设计学徒,深圳博裕文化发展有限公司,8000.0
金融销售代表,宁波鼎克标识有限公司,4000.0
AE/客户主任,深圳市博宇文化发展有限公司,8000.0
编辑/Editor,深圳市新动力展览设计有限公司,4000.0
投资运营专员,深圳阿仙奴体育文化发展有限公司,6000.0
文员、助理,深圳市睿池有限公司,0
销售代表,深圳市海姿宇文化传播有限公司,6000.0
应届实习生,深圳尚一行影像传媒有限公司,3000.0
出纳员,华港展览（深圳）有限公司,6000.0
创意设计师,深圳市逸游空间网络科技有限公司,3000.0
实验室实验员,深圳光影先锋影视文化传播有限公司,4000.0
医药学术推广,深圳市昕丰业广告有限公司,2000.0
外贸实习生,深圳市鑫鼎创源文化传媒有限公司,10000.0
数据管理员,深圳市壹个广告有限公司,4500.0
摄像师,美速通商务咨询(上海)有限公司北京...,7000.0
平面设计助理（接受应届毕业生）,深圳铁树影业股份有限公司,6000.0
急聘仓库管理员,深圳市锐意广告有限公司,3000.0
产品外观设计师（招应届生）,深圳市娱商文化传播有限公司,5000.0
文案实习生/文案助理,深圳市亚丁文化传播有限公司,3000.0
行政司机,深圳市安联税务师事务所有限公司,4500.0
广告公司普工,深圳市酷动数字营销有限公司,6000.0
青少年服装设计老师,英诺利科技（深圳）有限公司,3500.0
业务员,深圳市大智慧文化传媒有限公司,6000.0
美术老师 陶艺老师,深圳市创新梦工场传媒有限公司,3000.0
总经理助理,深圳市紫瞳映画文化发展有限公司,3000.0
市场助理（宝安）,深圳市非凡达品牌策划有限公司,5000.0
文字编辑,深圳市深海思维广告有限公司,4500.0
小学英语老师,深圳市远见实业发展有限公司,4500.0
会计助理,深圳市创一工业设计有限公司,3000.0
售后工程师,深圳三千院广告有限公司,3000.0
销售顾问 （急聘，底薪+提成）,深圳市力扬正奇品牌顾问有限公司,3000.0
市场总监助理,深圳市百方标识工程有限公司,3000.0
接待员,深圳市米尺剪刀布文化传播有限公司,6000.0
高级婚纱礼服销售,深圳市树熊文化传媒有限公司,5000.0
支付宝文员中台,深圳市南山区紫色蜗牛创意美术中心,4500.0
媒介文案策划,深圳触达互娱企业服务有限公司,4000.0
珠宝修图学徒,深圳市晴瑞文化传媒有限公司,3000.0
售后客服,公司名,0
灯光学徒,深圳市车致文化传播有限公司,3000.0
前台行政,深圳市优加教育文化发展有限公司,4500.0
珠宝首饰道具平面设计师,泰华创建印刷品设计(深圳)有限公司,3000.0
行政出纳,深圳市福田区博众电子经营部,3000.0
文案策划,深圳市壹人壹像文化发展有限责任公司,6000.0
签证专员/签证助理/签证顾问,深圳市中创艺文化发展有限公司,3000.0
展台搭建销售,深圳市一邦广告有限公司,3000.0
招聘前台文员,嘉豪投资集团,16666.666666666668
财务会计专员/实习,深圳市帕纳斯网络科技有限公司,4500.0
前台文员,深圳东文传媒股份有限公司,3500.0
市场推广员/知识产权,深圳市万国圣火文化传播有限公司,6000.0
美术教师,深圳市飞象金融服务有限公司,5000.0
律师助理（光明新区）,深圳市千亿传媒股份有限公司,3000.0
英语老师,深圳市艺立方文化发展有限公司,3000.0
管培生-运营管理方向,深圳市红太阳珠宝首饰包装有限公司,3000.0
销售顾问,深圳市皇家礼仪策划有限公司,3000.0
服务员,深圳市数众空间展示有限公司,4500.0
运营专员,上海百倍丰朴科技有限公司,4500.0
幼教早教助班老师,深圳市优展展览展示有限公司,8000.0
东莞区域销售经理,深圳市美漫迪艺术教育有限公司,4500.0
管理培训生,深圳市凡品上文化传媒有限公司,5000.0
美术老师/助教,深圳市咸鱼文化传媒有限公司,3000.0
普工,深圳市宏博知识产权服务有限公司,4000.0
人事行政专员,深圳市学豆文化艺术培训有限公司,6000.0
行政文员,深圳市德布法律服务有限公司,4500.0
工厂普工,深圳市弗仑思文化传播有限公司,4500.0
策划师,上海世茂商业投资管理有限公司,7000.0
平面设计师助理,深圳市阿科普科技有限公司,4000.0
服务员,深圳前海锦绣王妃文化有限公司,4500.0
