Total_position,Total_company,Salary_per_month
拓展代表,广东越界思哲影业有限公司,4000.0
社交媒体设计实习生,广州路维文化科技集团有限公司,6000.0
会展观众组织/客服岗（实习岗）,广州云锐广告有限公司,6000.0
数据统计助理,广州时间网络科技有限公司,4000.0
销售助理（前台行政）,广东省出版集团数字出版有限公司,1000.0
销售精英+无责底薪3千+高提成,广东微果传媒有限公司,8000.0
急招销售代表,上海康森展览服务有限公司,3000.0
销售代表（管食宿，发展空间大）,广州市尚观展览工程有限公司,4166.666666666667
客户经理,广州中康资讯股份有限公司,6666.666666666666
急聘  数据统计员,广州一流展览服务有限公司,2000.0
平面设计,广州市达生市场推广有限公司,1500.0
销售代表（无责底薪3500）,广州振威国际展览有限公司,2200.0
会展操作,广州众橙广告有限公司,3000.0
销售助理,广州道惟教育科技有限公司,4500.0
实习导演（实习生、应届生）,深圳九九金铺网络科技有限公司广州...,3500.0
见习咖啡师(金沙洲五险一金）,广州益武国际展览有限公司,3000.0
销售代表（五险+双休）,深圳市广影环球影业有限公司广州分...,3000.0
初级文字编辑,广州联马广告有限公司,4000.0
sales and technical assitant,广州伍贰零文化传播有限公司,3000.0
储备业务经理,广东美尔文化传播有限公司,3000.0
校长助理,八爪兽（广州）信息科技有限公司,6000.0
平面设计助理（实习）,广州物协会议展览有限公司,3500.0
节目部实习生（广东IPTV）,广州雅仕维广告有限公司,4166.666666666667
平面设计师助理,众行集团,6000.0
会展招商专员,万达影城,2500.0
网络销售实习,深圳市奇点文化传媒有限公司,6000.0
高薪急聘数名,公司名,0
英语翻译/体育记者,广东幼狮图书发行有限公司,3000.0
网络推广专员 SEO优化专员,上海艺言堂形象策划有限公司,10000.0
文案策划,广州广印传媒广告有限公司,3000.0
展厅项目部门助理,广州市番禺区陈文卫会计培训中心,5000.0
商务助理/商务文员,广州壹传媒广告策划有限公司,2000.0
活动执行专员（双休+实习）,广东南方新媒体股份有限公司,1100.0
广告优化师-应届毕业生,广州市尚美文化创意有限公司,3500.0
外国会员部客服专员,广州欣桥广告有限公司,4000.0
行政助理,上海婴宝文化传播有限公司,2500.0
XPREX 形象店店员,湖北大黄蜂网络科技股份有限公司,0
国际招展专员（广州）,深圳市恒威广告有限公司,3000.0
市场拓展专员,广州来菲广告有限公司,3000.0
实习生,广州火点数字科技有限公司,4500.0
行政助理,奇川公关,4500.0
销售储备干部,杭州耀源科技有限公司广州分公司,3500.0
行政助理,广东佳博视传媒有限公司,2000.0
腹黑毒舌的段子手（创意文案）,广州麒升广告有限公司,4000.0
越秀艺术品经纪人（入职带薪培训）,欧美工商会（比利时）北京代表处,4500.0
前台文员,广州市金奥文化艺术培训有限公司,3000.0
3D建筑效果图渲染后期,广州秉高广告有限公司,3500.0
实习销售助理(无责任底薪+五险）,深圳市合众源会展有限公司,4500.0
广告客户专员,广州虎啸文化传播有限公司,3000.0
配件仓管员,广州零一新媒体有限公司,1500.0
客服专员,欧界控股（广州）有限公司,3000.0
销售实习生,广东涵春轩艺术品展览有限公司,6000.0
英语客服,广州导艺广告有限公司,2500.0
车讯网编辑（广东大区营销中心）,微电互动（广州）网络科技股份有限...,6000.0
旅游计调实习生,广州鸣彩传媒有限公司,8000.0
网络销售,广州市塬素展览服务有限公司,2000.0
ktv高新服务员迎宾接待,广州映可视觉科技有限公司,3000.0
网红,深圳市梦舸实业有限公司,3000.0
高薪聘请渠道经理,广州蓝策传媒有限公司,4000.0
网站推广/优化/SEO助理,广州市鑫杨鸣电子科技有限公司,3000.0
影视招聘后期制作/实习平面设计实习生,广州市字里行间文化传播有限责任公司,3500.0
销售经理（带薪培训+包住+高提成）,广州云推网络科技有限公司,6000.0
新媒体运营专员,广州岭联文化传播有限公司,6000.0
展厅管理员,车讯互联（广州）信息技术有限公司,4500.0
急招业务员,中青旅控股股份有限公司广东分公司,1500.0
人事行政专员,澳斯汀拍卖（广州）有限公司,8000.0
销售内勤（传媒公司）,广州市雅泽文化传播有限公司,25000.0
电话销售 销售代表 电话客服,广州术扬文化传播有限公司,15000.0
行政专员,深圳五八驾悦信息网络科技有限公司,10000.0
亚马逊运营助理,广州乌托风文化传播有限公司,2500.0
外贸业务员-实习生(周末双休),北京巨擘广告制作有限公司,6000.0
大洋图文前台业务接待跟单,广州瀚博展览服务有限公司,8000.0
前台/文员,广州乐同文化传播有限公司,4500.0
AP Associate,红专厂艺术创意园,3000.0
财务出纳,广州耀中文化传播有限公司,6000.0
总经理助理,广州展都网络科技有限公司,3000.0
羊城晚报赤岗站送报员,重庆五洲世纪文化产业投资集团有限...,3000.0
影院工作人员（高德置地店）,公司名,0
北京影视公司聘演员艺人可签约,广州六维展览设计有限公司,2000.0
越秀丨5K起银行粤语客服+五险一金,广州众凯文化交流有限公司,4500.0
音响师助理,广州思域广告制作有限公司,3000.0
三维建模师 效果图专员,广州领思动漫科技有限公司,2200.0
前台文员,广州市高速图文服务有限公司,4500.0
新闻审核专员（财经快讯方向）,广州恩卓艺术培训有限公司,3000.0
编剧（实习生）,广州市盈莱普益商务服务有限公司,3500.0
销售代表,广州七典堂文化艺术有限公司,4500.0
咖啡师助理,广州龙亿影视文化传媒有限公司,5000.0
市场专员,广东金羊发行有限公司,2000.0
网络销售（互联网：无责任底薪+高提成）,飞扬影城,3800.0
化妆学员,深圳市艺赋文化传媒有限公司,4500.0
项目专员/客服专员,广州多米广告有限公司,4500.0
推广项目执行专员,广州乐扬广告有限公司,3000.0
客服专员/助理（非技术）,广州市丰名音响设备有限公司,4500.0
电话销售,五行文化（广州）有限公司,3000.0
网络推广专员/自媒体运营,广州金十信息科技有限公司,4000.0
花艺师/花艺助理,广州疏格广告有限公司,1500.0
业务经理,广东鸿视传媒有限公司,3000.0
品牌设计师,广州市归觅文化传播有限公司,3000.0
传媒摄影师/摄影助理,广州点金广告有限公司,3000.0
销售业务员,广州智合数据科技有限公司,4000.0
销售助理,古摄影婚纱艺术,2000.0
高端产品销售,广州市森驰广告有限公司,3000.0
新媒体编辑（实习生）,广东粤地推营销策划有限公司,4000.0
人事专员（实习）,广东智展展览有限公司,2000.0
平面设计师,广州九客会展服务有限公司,3333.333333333333
市场营销专员,佛山龙眼传媒科技有限公司,3000.0
应届化妆品展柜结构设计师,广州苏丽思花艺设计有限公司,2500.0
行政专员（社保+补助）,广州环星展览有限公司,5000.0
促销督导,广州协辰广告设计有限公司,4500.0
行政文员,广州白米文化传播有限公司,4000.0
销售达人,广州市谦森文化传播有限公司,4500.0
外贸业务员,广州昕语文化传媒有限公司,5000.0
化妆师助理,广州橙子网络科技有限公司,4500.0
幼师 学前教育,广州尚联嘉品广告有限公司,2000.0
网络客服专员/运营专员,广州市正德文化传播有限公司,2200.0
出纳,广州市尚朴设计咨询有限公司,2000.0
售票员、检票员、放映员,广州乾辰信息科技有限公司,3000.0
餐厅咨客,广州迪派展示用品设计制作有限公司,3000.0
销售实习生,广州市浩亮广告有限公司,2500.0
多媒体后期制作实习生,广州市翎唯营销策划有限公司,4000.0
微信广告投放实习销售助理,广州市铭建展览有限公司,3000.0
极致创新3D产品设计师,广州铁幕文化传播有限公司,5000.0
客服跟单员,广州市镁乐演出展览器材有限公司,6000.0
招展专员,广州金夫人in爱,2000.0
淘宝摄影业务员,艾乐贝（广州）文化传播有限公司,3000.0
猎头顾问培训生,广州淼海网络科技有限公司,8000.0
活动执行（实习生）,广州誉海文化传播有限公司,3500.0
采购助理,广州左岸电影院有限公司,3000.0
客户主任/高级客户主任,公司名,0
客户主任(广州),广州金砖汇会展有限公司,3100.0
运营实习生,未来影视投资（广州）有限公司,3500.0
实习工业设计师,广州道而文化传播有限公司,2500.0
影视制作助理,广州亿兴传媒科技有限公司,8000.0
服务大使,广州上诚工业设计有限公司,3000.0
教务专员,广州爱搭台科技有限公司,4000.0
电话销售/业务精英//高提成高奖金,广州西码展览股份有限公司,2500.0
销售顾问（底薪2800+高提成奖金）,广州时光映像广告摄影有限公司,4000.0
英语图书编辑,广州思可企业管理咨询有限公司,4500.0
高中物理精品班教师（广州）,广东淼淼文化传媒有限公司,0
客服专员,广州烁士照明科技有限公司,3000.0
编剧、撰稿,广东英扬传奇广告有限公司,3500.0
运营实习生,博拉网络,3000.0
广告销售精英（广东电视台直属）,广州市世嘉广告有限公司,1500.0
新媒体运营助理/专员,广州市大道工业设计有限公司,3000.0
展览销售顾问,广州康硕广告有限公司(CPU),2500.0
急招销售岗位,广州市亚洲吃面文化发展有限公司,3000.0
业务助理,广州经纬国际教育有限公司,4000.0
商务经理,广州艺佰度展览工程有限公司,5000.0
酷狗直播/音乐主播/繁星歌手/网络红人/模特歌手,广州佛旦艺术文化发展有限公司,8000.0
新媒体编辑（花生地铁WIFI）,广州华研文化传播有限公司,4000.0
客服专员,广州新东方学校,12500.0
电话销售,广州正确网络科技有限公司,3000.0
IT维护专员,广州潮头文化传播有限公司,3500.0
办公室网络销售专员 五险+提成+奖金,广州万物道文化发展有限公司,3000.0
导向标识设计实习生,广州今视电传广告有限公司,8000.0
游戏新媒体运营,广州市天诺营销策划有限公司,3000.0
业务助理 Production Assistant,广州市卓域展览服务有限公司,5000.0
后勤文员,广东丰嘉传媒有限公司,6000.0
前台文 员,广州锦宸文化发展有限公司,3000.0
舆情监测专员（双休，资料分析）,广州市弧度科技有限公司,3000.0
策划师,广州源音广告有限公司,5000.0
平面设计实习生,广州乐途传媒有限公司,4500.0
新媒体运营实习生,QQBaBy专业儿童摄影,4500.0
玛氏箭牌总部助理,广州沃莱网络科技有限公司,8000.0
销售顾问（绩效+高提成）,广州金之洋贸易有限公司,4500.0
仓库打包发货员,广州同达网络咨询服务有限公司,6000.0
大客户经理（女）,广州先为广告设计有限公司,1000.0
华南区开发专员（应届生）,广州市淘游者网络科技有限公司,3000.0
实习文员,SDI MEDIA,4500.0
课程咨询老师（白云校区）,广州市进行时广告有限公司,2000.0
销售顾问,广州赏品美肌文化传播有限公司,3000.0
舞蹈老师,广州和力广告传播有限公司,3333.333333333333
漫画助理（上色),广州市壹串通文化传播有限公司,6000.0
实习设计师,广州奇鼓品牌管理有限公司,2000.0
